Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
120,Holy Cross,33,16,17,0.485,-6.27,-3.85,6,12,8,6,6,11,2216,2296,65,105.8,0.268,0.434,0.564,56.5,56.1,8.7,7.9,0.538,19.1,32.7,0.196
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
121,Houston Baptist,30,12,18,0.4,-9,-5.18,8,10,9,4,3,13,2465,2484,75,108.1,0.346,0.342,0.591,47.8,53.3,9.7,9.2,0.56,18.4,28.1,0.256
122,Houston,34,31,3,0.912,18.23,3.85,16,2,19,1,10,1,2571,2082,67.6,90.6,0.376,0.411,0.47,45.1,50.1,7.9,6.7,0.424,15.8,25.9,0.26
123,Howard,33,17,16,0.515,-12.36,-9.79,10,6,6,8,9,7,2612,2580,74.7,103.8,0.371,0.382,0.543,51.6,53.4,7.6,6.2,0.504,17.3,32.4,0.269
124,Idaho State,30,11,19,0.367,-13.15,-4.79,7,13,6,7,5,11,2198,2369,68.9,114.6,0.3,0.377,0.58,51.4,53.2,7.5,7.9,0.552,13.2,28.6,0.222
125,Idaho,32,5,27,0.156,-18.72,-6.16,2,18,4,11,1,13,2174,2460,67.9,112.7,0.316,0.434,0.551,52.3,57.9,9.3,8.2,0.523,12,30.4,0.222
126,Illinois-Chicago,32,16,16,0.5,-3.14,-1.97,10,8,12,4,4,12,2391,2385,71.5,103,0.414,0.378,0.528,51.6,53.9,8.9,9.2,0.483,15.5,30.1,0.298
127,Illinois State,33,17,16,0.515,-1.86,0.46,9,9,12,4,2,10,2257,2314,67.9,102.5,0.327,0.407,0.542,50.5,56.1,8.5,7.4,0.51,16,25.5,0.232
128,Illinois,33,12,21,0.364,9.47,12.05,7,13,9,6,1,9,2398,2483,71,104.8,0.424,0.354,0.564,52.5,53.1,8.1,9.7,0.522,19,31.9,0.312
129,Incarnate Word,31,6,25,0.194,-18.68,-4.87,1,17,5,9,0,14,2044,2355,66.6,112.7,0.369,0.397,0.596,53.3,52.9,11.4,8.7,0.564,17.4,32.1,0.272
130,Indiana State,31,15,16,0.484,-2.59,0.76,7,11,9,5,4,9,2146,2218,69.3,102.4,0.372,0.374,0.552,51.6,52.6,8.4,8.3,0.514,17.3,26.5,0.269
131,Indiana,33,18,15,0.545,14.81,10.66,8,12,13,5,3,9,2378,2241,68.3,97.9,0.286,0.375,0.507,49.1,54.3,8.5,9.5,0.484,15.8,28.3,0.184
132,Iona,32,17,15,0.531,-5.04,-6.26,12,6,8,3,5,9,2459,2420,71.3,106,0.288,0.429,0.547,51.5,55.8,7.7,11.4,0.523,16.1,29.4,0.197
133,Iowa State,34,23,11,0.676,18.14,9.02,9,9,12,4,5,6,2633,2323,68.4,100,0.236,0.393,0.512,49.5,49.9,7.6,7.5,0.485,15.9,30,0.169
134,Iowa,33,22,11,0.667,14.44,9.78,10,10,14,4,4,6,2584,2430,70.3,104,0.288,0.414,0.54,49.3,59.1,9.4,7.8,0.516,16.1,29.1,0.197
135,Purdue-Fort Wayne,33,18,15,0.545,-3.3,-3.44,9,7,11,5,6,9,2728,2556,73.5,104.7,0.239,0.387,0.548,51.1,46.4,7.6,8.5,0.526,15.8,27.8,0.169
136,IUPUI,33,16,17,0.485,-2.73,-3.05,8,10,11,4,3,12,2507,2429,71.6,102.8,0.318,0.394,0.548,46.8,52.4,9.8,10.9,0.519,17.2,27.3,0.223
137,Jackson State,32,13,19,0.406,-14.61,-9.35,10,8,9,4,3,14,1974,2107,67.4,97.4,0.44,0.368,0.529,49.4,54.3,11,9.7,0.486,18.3,25.9,0.307
138,Jacksonville State,33,24,9,0.727,1.64,-5.42,15,3,11,1,10,7,2574,2283,71.3,95.2,0.295,0.414,0.519,45.7,48.9,9.1,5.9,0.483,18.3,25.1,0.216
139,Jacksonville,32,12,20,0.375,-8.16,-4.62,5,11,5,8,6,11,2385,2402,73.3,102,0.286,0.348,0.54,49.5,45.8,9.8,8.9,0.514,16.3,26.9,0.2
140,James Madison,33,14,19,0.424,-8.21,-3.76,6,12,8,6,4,11,2322,2409,66,108.2,0.334,0.35,0.553,49.4,53.3,8.5,8.8,0.522,14.7,29.2,0.239
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
141,Kansas State,33,25,8,0.758,15.78,9.2,14,4,13,2,7,5,2172,1955,65,91.2,0.305,0.428,0.509,49.2,55,9.5,8.4,0.481,20.3,25.5,0.203
142,Kansas,34,25,9,0.735,18.08,12.78,12,6,16,0,3,8,2563,2383,70.3,98.6,0.277,0.415,0.505,48.3,52.8,9.1,9,0.478,15.7,28.4,0.189
143,Kennesaw State,32,6,26,0.188,-16.1,-0.97,3,13,6,8,0,15,2030,2455,70.9,107.8,0.281,0.373,0.557,51.3,56.2,10.1,8.2,0.532,15.1,29.4,0.197
144,Kent State,32,22,10,0.688,1.88,0.88,11,7,14,3,8,6,2404,2330,69.4,104,0.348,0.38,0.548,49,51.1,8.3,8.5,0.519,17.2,29.9,0.24
145,Kentucky,33,27,6,0.818,21.76,10.46,15,3,17,1,8,2,2532,2159,67.9,96,0.271,0.383,0.501,43.4,48.2,8.3,7.7,0.47,16.1,25.8,0.191
146,La Salle,31,10,21,0.323,-3.33,1.58,8,10,5,9,3,8,2091,2243,69.5,104.1,0.413,0.332,0.552,51.1,53,9.2,9.7,0.513,17.4,28.9,0.296
147,Lafayette,30,10,20,0.333,-11.01,-4.77,7,11,4,11,6,9,2209,2349,70.4,109.4,0.307,0.356,0.567,51.7,44.5,8.8,6.5,0.54,13.9,26.4,0.218
148,Lamar,33,20,13,0.606,-5.72,-7,12,6,13,2,6,10,2597,2322,71.3,97.2,0.34,0.377,0.538,45.1,60.1,8.8,8.9,0.505,19.5,26.4,0.24
149,Lehigh,31,20,11,0.645,-2.16,-4.29,12,6,11,3,9,8,2479,2413,72.4,106.6,0.305,0.425,0.537,49.5,57,9.5,10.2,0.503,13.6,27.4,0.224
150,Liberty,34,28,6,0.824,4.78,-5.12,14,2,16,1,11,3,2516,2066,65.3,93,0.308,0.378,0.505,48.3,46,8,8.3,0.476,18.5,25.1,0.206
151,Lipscomb,33,26,7,0.788,8.79,-2.63,14,2,14,3,11,4,2759,2290,74.8,92.8,0.283,0.392,0.515,46.8,49.8,8.6,9.9,0.478,18.8,22.3,0.212
152,Long Beach State,34,15,19,0.441,-4.36,-0.23,8,8,9,5,4,12,2545,2584,73.3,102.5,0.3,0.355,0.53,51.3,48.2,10.4,8.4,0.503,16.7,31.8,0.206
153,Long Island University,32,16,16,0.5,-8.67,-8.77,9,9,8,5,7,9,2373,2337,72.9,99.8,0.35,0.326,0.515,49.9,48.8,9.4,11.2,0.477,16.1,28.9,0.248
154,Longwood,32,15,17,0.469,-9.86,-7.45,5,11,9,5,5,11,2228,2243,68.9,100.6,0.322,0.495,0.535,49.2,57,8.3,12.1,0.494,16.4,24.4,0.244
155,Louisiana,32,19,13,0.594,-1.86,-1.29,10,8,10,4,7,7,2612,2575,74.9,106.7,0.359,0.356,0.564,51.5,45.3,8.3,7.8,0.528,17.5,31.5,0.264
156,Louisiana-Monroe,33,18,15,0.545,1.04,-1.77,9,9,13,2,4,12,2584,2452,69.2,106.6,0.284,0.392,0.55,50.6,49.3,7.9,11.4,0.523,15.4,29.3,0.201
157,Louisiana State,32,26,6,0.813,17.24,8.9,16,2,15,2,9,1,2604,2337,70.5,100.8,0.342,0.391,0.533,46.5,43.5,9,7.2,0.502,18,30.4,0.236
158,Louisiana Tech,33,20,13,0.606,1.27,-1.99,9,9,15,1,4,10,2386,2235,68,98.5,0.295,0.392,0.521,49.4,56.5,8.2,9.7,0.492,17,27.8,0.203
159,Louisville,33,20,13,0.606,18.45,11.72,10,8,14,4,5,6,2460,2238,68.5,97.5,0.317,0.369,0.499,47.5,48.5,8.4,10.6,0.464,14.3,25.8,0.221
160,Loyola (IL),34,20,14,0.588,4.21,0.06,12,6,13,4,5,6,2231,2066,63.7,95.4,0.234,0.391,0.532,49.5,51.7,9,12.4,0.508,18.7,21.3,0.166
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
161,Loyola Marymount,31,20,11,0.645,3.09,1.19,8,8,11,4,7,6,2094,1951,65.3,96.4,0.354,0.425,0.534,47.4,66.5,8.9,9.6,0.49,19.4,25.6,0.269
162,Loyola (MD),32,11,21,0.344,-8.95,-4.42,7,11,7,5,3,16,2332,2477,70.4,108.7,0.323,0.355,0.59,51.7,56,10.2,11.5,0.556,18.2,29.2,0.249
163,Maine,32,5,27,0.156,-14.89,-3.99,3,13,3,9,2,18,1988,2271,64.6,107.3,0.385,0.477,0.578,51.2,64.7,10.9,7,0.547,17.5,27.2,0.273
164,Manhattan,32,11,21,0.344,-12.79,-7.22,8,10,4,9,4,11,1833,2011,62.7,99.8,0.456,0.419,0.552,51,59.4,9.9,12,0.51,20.6,29.1,0.323
165,Marist,31,12,19,0.387,-9.36,-7.4,7,11,4,7,6,11,2086,2147,65.6,104.8,0.36,0.478,0.56,51.2,56.2,8.5,10.2,0.53,17.1,26.3,0.252
166,Marquette,33,24,9,0.727,16.11,7.48,12,6,16,3,6,4,2565,2280,70.6,96.8,0.357,0.357,0.496,46.9,50.1,9.8,8.8,0.459,14.5,26.3,0.243
167,Marshall,34,20,14,0.588,-1.16,0.02,11,7,12,3,6,10,2725,2765,76.1,105.8,0.334,0.351,0.561,55.9,44.8,8.5,7.4,0.529,18.5,33,0.241
168,Maryland-Baltimore County,34,21,13,0.618,-5.65,-5.65,11,5,13,4,6,8,2296,2177,65.8,94.5,0.319,0.493,0.533,49.7,53.9,8.4,7.9,0.5,20.7,23.9,0.228
169,Maryland-Eastern Shore,32,7,25,0.219,-24.07,-7.77,5,11,5,7,2,17,1833,2291,65.5,108.9,0.368,0.444,0.565,54.5,59.7,9.8,9.3,0.538,16.6,31.2,0.252
170,Maryland,32,22,10,0.688,16.71,10.43,13,7,15,3,6,5,2283,2082,66.3,98.2,0.265,0.394,0.493,43.9,52,10.7,9.8,0.459,12.5,24.7,0.191
171,Massachusetts-Lowell,32,15,17,0.469,-8.07,-6.73,7,9,8,5,5,12,2456,2420,71.9,104.4,0.325,0.356,0.539,50.2,46.8,9.9,9.8,0.507,15.7,29.3,0.23
172,Massachusetts,32,11,21,0.344,-2.81,0.04,4,14,9,8,1,11,2263,2354,68.4,106.7,0.414,0.348,0.555,48,59.9,9.7,10.4,0.512,14.9,27,0.304
173,McNeese State,31,9,22,0.29,-14.12,-5.86,5,13,7,8,2,14,2149,2303,68.4,108.2,0.268,0.4,0.555,49.4,56,10.2,7.7,0.528,15.4,29.9,0.196
174,Memphis,35,22,13,0.629,10.84,4.73,11,7,16,2,3,7,2815,2601,75.5,97.7,0.377,0.395,0.523,48.5,58.2,10.3,11.4,0.484,18.6,30.4,0.266
175,Mercer,31,11,20,0.355,-2.49,0.13,6,12,9,6,2,12,2248,2246,69.1,104.4,0.334,0.47,0.547,50.8,54.6,9.5,11.1,0.521,17.7,31.5,0.225
176,Miami (FL),32,14,18,0.438,10.01,9.32,5,13,11,5,0,10,2297,2275,68.5,103.4,0.227,0.394,0.544,52.3,53.4,8.3,8.7,0.52,17.3,29.8,0.165
177,Miami (OH),32,15,17,0.469,1.08,2.62,7,11,10,5,4,10,2267,2233,68.8,101.1,0.333,0.411,0.532,48,49.2,8.9,10.1,0.501,15.5,24.3,0.23
178,Michigan State,34,28,6,0.824,25.57,12.27,16,4,15,1,8,4,2680,2228,68.5,95,0.277,0.371,0.469,43.9,53.1,9.3,8.3,0.437,12.8,26.6,0.188
179,Michigan,34,28,6,0.824,22.66,10.83,15,5,17,1,7,4,2393,1991,65.4,89.6,0.249,0.291,0.468,49.8,45.3,5.7,9.8,0.441,16.1,25,0.163
180,Middle Tennessee,32,11,21,0.344,-5.75,1.79,8,10,9,5,2,11,2141,2313,70.3,102.9,0.332,0.404,0.535,47.7,52.5,10.9,8.6,0.501,15.4,26.9,0.235
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
181,Milwaukee,31,9,22,0.29,-8.8,-2.4,4,14,6,8,3,12,2146,2315,68.9,107.9,0.352,0.451,0.547,50.7,53.5,8.3,9.5,0.515,13.4,27.4,0.247
182,Minnesota,34,21,13,0.618,12.77,11.16,9,11,14,3,2,9,2407,2352,68,101.3,0.283,0.337,0.519,48.2,50.2,8.7,11.2,0.491,14.5,27.8,0.194
183,Mississippi State,33,23,10,0.697,16.76,9.54,10,8,14,3,5,5,2552,2314,68.5,101.5,0.317,0.362,0.534,47.2,50.1,8.6,10.3,0.501,17.1,29.8,0.225
184,Mississippi Valley State,32,6,26,0.188,-22.47,-6.98,4,14,6,6,0,20,2058,2498,70.6,110.1,0.316,0.377,0.561,52.4,53.5,8.4,9.6,0.536,15,30.8,0.219
185,Mississippi,32,20,12,0.625,13.26,8.23,10,8,11,5,6,5,2413,2252,69.2,101.3,0.332,0.349,0.537,48.9,55.6,8.7,9.9,0.506,18.2,29.5,0.233
186,Missouri-Kansas City,32,11,21,0.344,-6.26,-1.2,6,10,8,5,3,13,2220,2341,68.6,105.8,0.366,0.363,0.562,54.6,51.3,7.8,9.8,0.531,18.3,31.6,0.258
187,Missouri State,32,16,16,0.5,-1.01,-0.85,10,8,11,4,5,9,2206,2157,66.5,100.9,0.353,0.368,0.558,50.3,51.9,8.6,9,0.525,19.2,25.3,0.253
188,Missouri,32,15,17,0.469,8.91,9.47,5,13,9,7,2,8,2150,2168,66.1,101.8,0.381,0.407,0.534,47.1,49.2,9.1,11.3,0.494,16,25.7,0.273
189,Monmouth,35,14,21,0.4,-10.54,-4.72,10,8,6,6,5,11,2286,2490,68.4,102.5,0.432,0.514,0.55,50,58.8,10,9.6,0.512,18.5,28.4,0.302
190,Montana State,32,15,17,0.469,-7.83,-5.74,11,9,9,4,4,12,2502,2552,71.6,111.3,0.289,0.445,0.588,50.4,53.4,8.2,7,0.567,15.4,25.7,0.203
191,Montana,34,26,8,0.765,1.51,-5.84,16,4,12,2,9,5,2610,2323,68.5,99.4,0.357,0.366,0.536,48,45.1,8.1,8.1,0.493,17.5,24.7,0.268
192,Morehead State,33,13,20,0.394,-7.72,-1.75,8,10,7,7,4,11,2431,2543,70.6,108,0.28,0.374,0.553,51.2,50.1,8.3,12.8,0.523,15.6,30.6,0.208
193,Morgan State,30,9,21,0.3,-15.85,-10.49,4,12,6,7,2,13,2159,2304,73.8,103.1,0.397,0.372,0.562,52.8,53.4,7.7,11.5,0.533,20.5,34.3,0.268
194,Mount St. Mary's,31,9,22,0.29,-14.22,-5.66,6,12,4,9,5,13,2092,2286,69.5,106.1,0.335,0.389,0.547,52.6,54.6,8.9,9.5,0.513,15.8,30.8,0.241
195,Murray State,31,27,4,0.871,8.83,-4.38,16,2,15,1,10,3,2582,2101,71.7,94.5,0.284,0.35,0.495,47.4,45.2,8.1,8.9,0.46,17.2,29.3,0.204
196,Navy,31,12,19,0.387,-9.96,-3.86,8,10,8,6,4,13,2061,2250,68.3,106.2,0.297,0.429,0.553,47.6,62,10.8,11.9,0.521,14.8,25.3,0.22
197,Omaha,32,21,11,0.656,-2.21,-3.27,13,3,10,2,9,8,2523,2454,70,108.7,0.263,0.44,0.575,50.8,48.5,6.6,8.6,0.549,15.4,25.1,0.196
198,Nebraska,34,18,16,0.529,15.86,11.74,6,14,12,5,2,9,2434,2257,67.3,98.2,0.291,0.335,0.504,51.9,47.4,7.3,10,0.472,16.8,31.8,0.204
199,Nevada-Las Vegas,31,17,14,0.548,1.85,0.76,11,7,10,6,6,5,2276,2242,69,103.9,0.316,0.341,0.539,46.7,49.4,9.1,6.9,0.51,15.4,27.3,0.219
200,Nevada,33,29,4,0.879,16.58,2.58,15,3,15,0,9,3,2662,2200,71,93.9,0.276,0.399,0.503,48.3,52.1,6.4,7.2,0.476,17.1,24.6,0.185
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
201,New Hampshire,29,5,24,0.172,-18.48,-5.85,3,13,4,10,1,14,1742,1990,67.1,102.3,0.384,0.383,0.542,52.2,41.9,8,8.7,0.507,15.6,23,0.268
202,New Mexico State,34,30,4,0.882,10.11,-2.74,15,1,16,1,10,1,2657,2181,68.3,93.6,0.323,0.397,0.518,42.9,38.1,7,5.9,0.484,17.6,21,0.227
203,New Mexico,32,14,18,0.438,-0.24,1.92,7,11,9,7,4,9,2443,2454,74.5,103,0.368,0.337,0.543,49.8,56,9.4,9.6,0.511,16.2,27.3,0.252
204,New Orleans,32,19,13,0.594,-8.51,-6.23,12,6,12,3,5,9,2295,2230,70.7,97.1,0.365,0.34,0.528,50.4,54.1,11,10.2,0.49,20.9,33.2,0.259
205,Niagara,32,13,19,0.406,-11.21,-7.65,6,12,8,8,5,10,2318,2432,70.4,107.6,0.253,0.373,0.558,50.2,50.8,8,8.6,0.534,14.3,25.6,0.181
206,Nicholls State,31,14,17,0.452,-11.58,-6.69,7,11,9,4,3,13,2260,2302,71.2,103.5,0.339,0.34,0.53,54.3,55,6.7,9.8,0.496,16.4,32.6,0.238
207,NJIT,34,22,12,0.647,-3.21,-4.73,8,8,11,4,11,8,2402,2319,68.8,98.3,0.294,0.38,0.515,51.1,50.8,8.1,10.1,0.489,16,25.9,0.198
208,Norfolk State,34,21,13,0.618,-8.58,-9.8,14,2,11,2,8,7,2512,2348,71.9,95,0.418,0.419,0.513,49.8,56.6,6.8,8.8,0.474,18.9,27.9,0.281
209,North Alabama,32,10,22,0.313,-10.86,-1.55,7,9,8,4,2,18,2145,2358,71.1,103.2,0.386,0.37,0.551,50.6,51.6,9,13.2,0.517,16.1,25,0.271
210,North Carolina-Asheville,31,4,27,0.129,-19.88,-2.41,2,14,3,10,1,15,1857,2313,64.2,115.8,0.348,0.437,0.583,53.5,66.2,10.6,11.1,0.556,15.6,35.3,0.248
211,North Carolina A&T,32,19,13,0.594,-11.11,-9.74,13,3,11,2,7,10,2241,2209,67.9,100.9,0.312,0.37,0.519,52.2,54.7,8.7,9.6,0.485,17.6,33.6,0.22
212,North Carolina Central,33,18,15,0.545,-11.56,-11.4,10,6,10,2,4,12,2355,2188,68.6,96.3,0.3,0.351,0.516,45.3,53.3,8.7,10,0.489,17.3,26.3,0.2
213,North Carolina-Greensboro,35,29,6,0.829,4.73,-0.91,15,3,14,1,11,4,2669,2357,69.8,96.2,0.318,0.388,0.534,49,46.6,8.2,7.7,0.502,20.8,28.8,0.224
214,North Carolina State,34,23,11,0.676,16.1,6.87,9,9,15,4,4,6,2711,2397,71.7,97.6,0.394,0.341,0.527,46.9,52,8.7,9.7,0.488,18.9,28.5,0.277
215,North Carolina-Wilmington,33,10,23,0.303,-7.72,-1.65,5,13,5,9,2,12,2515,2670,70.3,113.9,0.32,0.43,0.584,47.6,48.5,8.8,6.1,0.556,13,26.1,0.234
216,North Carolina,33,27,6,0.818,25.28,12.16,16,2,14,2,11,1,2840,2407,76.1,95.5,0.289,0.425,0.512,43.8,54.6,8.8,11.1,0.483,16.5,23.1,0.197
217,North Dakota State,33,18,15,0.545,-3.95,-2.5,9,7,10,3,4,9,2416,2382,66.7,107.3,0.256,0.355,0.553,51.1,44.6,7.9,9,0.524,13.2,24.3,0.192
218,North Dakota,30,12,18,0.4,-8.56,-3.33,6,10,8,6,4,11,2220,2196,71.5,102.4,0.274,0.336,0.545,51.1,43.2,9.8,5.9,0.509,15.9,24.7,0.213
219,North Florida,33,16,17,0.485,-3.36,-0.59,9,7,10,3,5,13,2485,2531,74,103.2,0.291,0.292,0.515,50.2,55.9,12.4,9.4,0.484,14.8,32.3,0.203
220,North Texas,33,21,12,0.636,0.02,-3.21,8,10,12,4,6,7,2302,2077,67.5,92.9,0.37,0.37,0.5,46.8,49,9.6,12.3,0.465,17.8,25.2,0.247
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
221,Northeastern,33,23,10,0.697,4.87,-0.95,14,4,11,2,8,6,2511,2319,66.2,104.2,0.28,0.359,0.547,49.9,45.7,8,7.2,0.518,14.9,24.3,0.205
222,Northern Arizona,31,10,21,0.323,-10.7,-6.19,8,12,5,7,5,13,2262,2402,70,109.8,0.297,0.436,0.573,51.4,54,7.8,8.3,0.55,14.8,26.4,0.208
223,Northern Colorado,32,21,11,0.656,-3.97,-6.8,15,5,10,3,11,5,2450,2229,68.6,100.3,0.275,0.311,0.536,47.8,43.7,9.1,9.8,0.507,16.4,24.6,0.198
224,Northern Illinois,34,17,17,0.5,2.89,1.42,8,10,10,6,5,9,2506,2413,68.4,102.6,0.383,0.449,0.544,49.1,56,7.3,7.3,0.513,16.4,25.6,0.259
225,Northern Iowa,34,16,18,0.471,-1.31,0.85,9,9,9,5,3,9,2215,2230,65.8,99.7,0.317,0.383,0.538,50,48.9,9.9,7.7,0.504,16.6,22.3,0.228
226,Northern Kentucky,34,26,8,0.765,4.53,-3.22,13,5,17,1,7,7,2690,2338,69.9,97.7,0.349,0.393,0.518,46.9,50.9,8.3,10.7,0.478,16.8,25.9,0.252
227,Northwestern State,31,11,20,0.355,-16.89,-5.82,6,12,8,7,3,13,2051,2280,70.7,103.2,0.357,0.375,0.534,52.2,56.1,11,10.2,0.502,17.1,33.4,0.245
228,Northwestern,32,13,19,0.406,10.46,9.65,4,16,10,8,1,9,2108,2082,66.8,96.6,0.34,0.32,0.506,51.6,56.5,8.5,9.6,0.467,15.8,26.3,0.243
229,Notre Dame,33,14,19,0.424,8.55,8.85,3,15,11,8,1,9,2266,2276,66.4,103.8,0.218,0.367,0.514,51.6,49.1,7.4,8.5,0.49,14,31.1,0.155
230,Oakland,33,16,17,0.485,-2.18,-1.4,11,7,10,6,6,10,2534,2515,69.9,108.6,0.275,0.368,0.554,52.6,55.7,9.2,9.3,0.526,15,31.7,0.201
231,Ohio State,33,19,14,0.576,14.42,10.99,8,12,12,6,4,7,2298,2185,66.8,98.7,0.318,0.374,0.522,49,50.8,8.9,9.4,0.482,16.3,26.1,0.236
232,Ohio,31,14,17,0.452,-1.6,3.4,6,12,11,5,3,10,2174,2288,71.5,102,0.307,0.391,0.536,49.1,51.4,10.6,6.1,0.506,16.3,26.8,0.217
233,Oklahoma State,32,12,20,0.375,8.01,11.45,5,13,8,7,2,10,2178,2288,67.1,106.1,0.315,0.423,0.54,51.4,55.1,8.7,10.4,0.503,15.2,29.4,0.235
234,Oklahoma,32,19,13,0.594,14.7,11.76,7,11,11,4,5,7,2277,2183,69.8,97.4,0.241,0.41,0.495,49.6,50,9.7,9.4,0.471,15.1,27.7,0.162
235,Old Dominion,34,26,8,0.765,3.96,-1.48,13,5,14,2,8,4,2252,2067,65.5,92.9,0.324,0.401,0.489,46.6,52.8,7.4,6.8,0.456,16.3,24.8,0.216
