Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
236,Oral Roberts,32,11,21,0.344,-9.25,-1.82,7,9,7,6,3,13,2314,2483,69.1,111.8,0.327,0.397,0.57,47.9,56.6,9.8,7.9,0.536,13,26,0.245
237,Oregon State,31,18,13,0.581,7.91,4.36,10,8,10,5,6,5,2275,2165,67.2,103,0.335,0.374,0.529,48.3,52.2,8.9,7.7,0.502,15.3,28.9,0.224
238,Oregon,35,23,12,0.657,12.79,5.25,10,8,13,4,5,7,2467,2203,65.9,94.9,0.353,0.452,0.507,48.6,55.7,7.9,8,0.468,18.3,28.1,0.248
239,Pacific,32,14,18,0.438,-2.2,2.23,4,12,9,7,5,10,2138,2241,66.7,104.2,0.413,0.434,0.574,48.8,48,8.8,10.9,0.542,17.8,22.8,0.29
240,Penn State,32,14,18,0.438,13.05,12.02,7,13,9,6,3,9,2229,2196,68.2,99.5,0.341,0.333,0.535,48.4,49.9,9.8,9.2,0.499,17.4,25.9,0.245
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
241,Pennsylvania,31,19,12,0.613,2.21,-0.59,7,7,10,4,8,5,2250,2117,69.1,96.8,0.257,0.328,0.513,50.2,40.5,9.1,8.4,0.488,16.8,25.6,0.176
242,Pepperdine,34,16,18,0.471,1.1,0.82,6,10,9,5,2,11,2572,2529,70.7,104.5,0.357,0.397,0.563,52.6,55.4,8.7,9.6,0.534,18.4,29.3,0.251
243,Pittsburgh,33,14,19,0.424,8.49,7.31,3,15,11,7,0,11,2306,2267,68.6,99.4,0.329,0.405,0.515,50.1,58.8,9.5,15.1,0.477,18,32.7,0.236
244,Portland State,32,16,16,0.5,-8.96,-5.79,11,9,12,4,3,10,2475,2404,72.2,103.3,0.435,0.36,0.563,45.3,54.5,8.2,8.7,0.525,18.3,26.6,0.308
245,Portland,32,7,25,0.219,-10.58,0.72,0,16,6,11,1,12,2078,2389,68.4,108.2,0.337,0.407,0.552,53.7,61,9.3,10.4,0.52,14.2,28.9,0.241
246,Prairie View,35,22,13,0.629,-7.33,-9.21,17,1,11,0,9,12,2627,2547,72.5,100.4,0.464,0.36,0.553,53.3,51.6,6.9,11.2,0.514,21.7,34.1,0.321
247,Presbyterian,33,18,15,0.545,-3.36,-5.5,9,7,12,3,6,11,2601,2389,69.5,103.7,0.331,0.426,0.552,50.3,49.7,6.6,8.2,0.524,17,25.8,0.231
248,Princeton,28,16,12,0.571,-3.25,-0.71,8,6,7,5,8,6,1948,1951,69.8,98.5,0.288,0.362,0.523,49.7,43.4,9.3,11.4,0.49,15.7,24.3,0.209
249,Providence,34,18,16,0.529,8.81,7.22,7,11,11,6,5,6,2428,2374,68.8,99.6,0.328,0.374,0.533,48.9,50.8,9.8,8.4,0.497,17.7,27.9,0.239
250,Purdue,32,23,9,0.719,21.31,11.93,16,4,15,0,6,6,2438,2138,66.3,99.9,0.327,0.43,0.532,46.2,55.2,7.2,11.4,0.495,17.2,26.5,0.24
251,Quinnipiac,31,16,15,0.516,-6.62,-7.88,11,7,7,7,9,6,2294,2255,67.6,105.1,0.27,0.369,0.528,49.2,45.4,8.6,11.5,0.507,13.6,28.7,0.176
252,Radford,33,22,11,0.667,1.21,-2.02,12,4,11,3,9,7,2440,2247,66.4,101.7,0.3,0.448,0.542,47.3,50.1,6.7,8.8,0.51,16.3,24,0.218
253,Rhode Island,33,18,15,0.545,3.09,1.45,9,9,9,5,5,7,2293,2239,68.2,98.4,0.357,0.377,0.527,48.8,52.6,8.4,8.9,0.487,17.7,27.6,0.259
254,Rice,32,13,19,0.406,-6.34,-1.84,8,10,9,7,4,11,2367,2481,71.7,106,0.3,0.394,0.546,48.7,51.7,8.5,10.1,0.516,13.8,23.9,0.216
255,Richmond,33,13,20,0.394,-1.19,-0.61,6,12,7,10,4,7,2314,2333,66.6,106.1,0.287,0.381,0.554,55.1,48.1,8.4,9.6,0.531,16.3,29.7,0.196
256,Rider,31,16,15,0.516,-4.86,-6.4,11,7,9,3,6,10,2381,2333,74.1,101.1,0.36,0.434,0.562,49.6,57.7,8.1,9,0.537,20.2,27.1,0.242
257,Robert Morris,34,18,16,0.529,-9.07,-7.45,11,7,12,3,5,13,2378,2326,68.2,98.8,0.392,0.374,0.552,49.5,48.7,9.2,8.7,0.51,20.2,27.3,0.29
258,Rutgers,31,14,17,0.452,9.43,10.3,7,13,10,7,4,9,2105,2132,68.1,100.2,0.324,0.381,0.52,47.2,51.1,9.5,8.9,0.492,15.3,27,0.216
259,Sacramento State,31,15,16,0.484,-8.76,-6.76,8,12,9,5,4,10,2197,2155,69.4,99.3,0.355,0.379,0.55,50,55,9.4,9,0.511,19.5,26.7,0.264
260,Sacred Heart,32,15,17,0.469,-7.51,-7.74,11,7,10,3,4,13,2558,2509,74,105.6,0.312,0.382,0.546,47,51.1,9.4,10,0.514,14.5,26.3,0.226
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
261,Saint Francis (PA),33,18,15,0.545,-8.29,-5.77,12,6,12,4,6,10,2517,2508,70.8,107.4,0.314,0.39,0.559,48,50.5,7.2,11,0.531,15.5,28.2,0.223
262,Saint Joseph's,33,14,19,0.424,-0.2,1.89,6,12,10,5,2,11,2328,2397,68.8,105.2,0.271,0.441,0.545,51.8,59.2,7.3,7.4,0.517,14,24.2,0.197
263,Saint Louis,35,23,12,0.657,5.3,1.99,10,8,15,2,4,8,2347,2231,67.1,95.1,0.329,0.38,0.508,45.5,54.9,8.8,10.2,0.469,17.2,24.8,0.236
264,Saint Mary's (CA),33,22,11,0.667,12.92,4.38,11,5,14,3,5,5,2406,2124,64.5,99.4,0.294,0.314,0.522,45.6,42.9,7.7,9.2,0.486,14.7,23.2,0.217
265,Saint Peter's,32,10,22,0.313,-12,-6.25,6,12,7,7,2,14,2012,2196,64.3,104.6,0.385,0.405,0.553,49.1,53.4,10.9,9.3,0.512,16.6,27.8,0.285
266,Sam Houston State,32,21,11,0.656,-2.96,-6.16,16,2,12,2,8,8,2407,2225,68.5,99.5,0.411,0.406,0.542,48.5,55.3,8.2,8.2,0.501,19.2,27,0.294
267,Samford,33,17,16,0.515,1,-1.72,6,12,11,6,5,9,2583,2487,71.2,103.2,0.284,0.442,0.525,49.7,54,9.2,7.9,0.496,15.7,30.7,0.2
268,San Diego State,34,21,13,0.618,5.6,2.78,11,7,14,3,4,7,2437,2291,68.9,97.9,0.33,0.42,0.512,48.8,54.2,8.5,7.5,0.478,16.6,27.8,0.23
269,San Diego,36,21,15,0.583,6.34,3.82,7,9,12,4,5,8,2591,2455,68,98.9,0.368,0.324,0.532,48.1,44.4,9.6,9.8,0.492,16,21.8,0.266
270,San Francisco,31,21,10,0.677,8.77,1.34,9,7,13,3,6,5,2358,2101,67.3,99.9,0.303,0.332,0.521,47.8,43.5,7.1,10.7,0.486,15.3,25.7,0.219
271,San Jose State,31,4,27,0.129,-16.09,0.88,1,17,4,11,0,12,2042,2534,71.3,113.7,0.272,0.478,0.576,50.4,58.9,10.9,8.1,0.562,13.6,27.8,0.178
272,Santa Clara,31,16,15,0.516,-1.75,1.09,8,8,11,6,4,6,2115,2172,67.4,102.6,0.354,0.343,0.523,50.7,53.9,9.5,8.3,0.486,14.2,28,0.249
273,Savannah State,31,11,20,0.355,-20.42,-8.96,8,8,6,5,4,14,2360,2694,78.1,110.8,0.326,0.41,0.565,53.8,62.5,9.1,10.6,0.536,16.3,33.7,0.234
274,Seattle,32,18,14,0.563,-1.03,-3.66,6,10,12,5,4,8,2352,2210,69.8,98.2,0.383,0.328,0.507,47.9,40.6,8,7.6,0.461,14.5,26.3,0.278
275,Seton Hall,33,20,13,0.606,11.3,8.85,9,9,11,4,3,8,2440,2359,70.1,100.8,0.326,0.398,0.532,50.1,53.5,8.2,11.7,0.493,17.4,29.4,0.241
276,Siena,33,17,16,0.515,-7.81,-6.38,11,7,7,7,8,7,2131,2178,61.4,105.5,0.273,0.358,0.549,53.2,43.5,7.5,8.2,0.526,15.8,28.1,0.188
277,South Alabama,34,17,17,0.5,-4.25,-2.5,8,10,13,6,3,10,2478,2465,68.9,104.1,0.368,0.363,0.545,52.4,53.7,8.2,13.5,0.514,17.2,31.3,0.252
278,South Carolina State,34,8,26,0.235,-16.78,-8.21,5,11,5,6,2,19,2388,2593,69.2,108.9,0.395,0.398,0.586,49.4,50.4,7.9,8.6,0.557,18.3,29.6,0.277
279,South Carolina Upstate,32,6,26,0.188,-15.34,-4.3,1,16,5,9,1,15,2169,2395,69.4,107,0.386,0.358,0.558,53.3,51.6,8.9,10,0.524,16.7,31.4,0.273
280,South Carolina,32,16,16,0.5,8.69,9.98,11,7,11,6,4,8,2327,2316,71.2,101.3,0.392,0.395,0.535,50.1,50.5,9.4,10.2,0.49,18,31.2,0.29
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
281,South Dakota State,33,24,9,0.727,6.05,-4.6,14,2,14,1,7,5,2789,2425,72.8,100.9,0.24,0.477,0.524,46.7,48.3,7.5,8.7,0.501,14.2,22.6,0.165
282,South Dakota,30,13,17,0.433,-5.35,-2.89,7,9,8,6,4,8,2118,2136,68.1,104.2,0.334,0.366,0.552,52.1,44.9,7.4,10.9,0.515,15.9,25.5,0.249
283,South Florida,32,19,13,0.594,5.31,1.22,8,10,14,5,4,6,2312,2144,69.1,95,0.442,0.381,0.527,44.8,58.8,9.9,12.2,0.486,19.5,26,0.303
284,Southeast Missouri State,31,10,21,0.323,-11.22,-4.29,5,13,6,8,2,13,2216,2378,70.2,107.1,0.334,0.417,0.554,51.2,54.4,8.4,10.5,0.521,15.4,28.3,0.241
285,Southeastern Louisiana,33,17,16,0.515,-7.34,-6.05,12,6,9,5,7,9,2224,2228,67.6,99.8,0.385,0.351,0.542,47.8,46.5,10.4,11.6,0.5,19,28.2,0.283
286,Southern California,33,16,17,0.485,8.19,4.92,8,10,12,5,2,9,2518,2410,71,101.3,0.3,0.387,0.519,51.3,55,8.1,7.6,0.491,15.7,29.9,0.204
287,SIU Edwardsville,31,10,21,0.323,-14.38,-4.96,6,12,7,8,2,11,2265,2520,71.9,109.5,0.381,0.372,0.588,51.8,52.5,9.6,7.5,0.561,17.1,28.2,0.267
288,Southern Illinois,32,17,15,0.531,1.57,0.01,10,8,9,6,7,7,2194,2144,66.8,100.3,0.256,0.396,0.522,49.2,51,9.5,8.5,0.496,16.5,29.1,0.179
289,Southern Methodist,32,15,17,0.469,5.66,3.98,6,12,10,8,3,7,2303,2249,66.5,105.6,0.295,0.411,0.532,49.2,62.2,7.3,7.6,0.5,14.9,30.8,0.214
290,Southern Mississippi,32,20,12,0.625,3.96,-0.36,11,7,11,3,7,6,2324,2070,67.4,95.2,0.287,0.464,0.5,49.8,53.6,8.1,7.7,0.476,17.1,26.4,0.184
291,Southern Utah,32,16,16,0.5,-9.47,-6.47,9,11,10,3,4,12,2426,2423,73.4,101.9,0.388,0.391,0.541,50,50.6,9,10.4,0.503,15.9,24.5,0.276
292,Southern,32,7,25,0.219,-16.79,-7.38,6,12,6,5,1,18,2077,2360,68.4,107.5,0.49,0.359,0.581,52.1,51.8,9.2,9.1,0.547,19.4,32.2,0.338
293,St. Bonaventure,34,18,16,0.529,3.61,0.52,12,6,9,5,6,7,2250,2145,65.1,95.1,0.315,0.43,0.501,49.4,51.5,8.7,7.6,0.472,17.2,28.3,0.207
294,St. Francis (NY),32,17,15,0.531,-9.79,-8.29,9,9,11,3,6,11,2273,2239,70.5,98.8,0.379,0.315,0.523,50.7,44.1,7.3,10.6,0.479,17.1,27.4,0.277
295,St. John's (NY),33,21,12,0.636,8.71,5.99,8,10,11,4,4,7,2558,2468,72.4,102.2,0.39,0.427,0.544,54.3,54.2,7.1,6.4,0.507,18.3,29.7,0.276
296,Stanford,31,15,16,0.484,6.16,5.26,8,10,10,4,4,9,2255,2227,71.8,99.6,0.329,0.273,0.51,48.6,40.9,8.9,8.6,0.479,15,28.3,0.223
297,Stephen F. Austin,30,14,16,0.467,-10.71,-5.63,7,11,10,6,3,9,2105,2161,69.8,102.3,0.352,0.439,0.549,51,64.2,9.7,7.8,0.516,19.3,32.2,0.249
298,Stetson,31,7,24,0.226,-15.01,-3.46,3,13,7,8,0,16,2151,2429,71.6,109,0.322,0.408,0.565,52.2,57.1,9,8.8,0.54,16,30.8,0.224
299,Stony Brook,32,24,8,0.75,-2.1,-6.71,12,4,10,4,13,3,2285,2106,69.6,93.8,0.345,0.423,0.493,45.8,51.8,8.7,10.5,0.458,16.6,25.9,0.232
300,Syracuse,33,20,13,0.606,14.61,10.58,10,8,13,6,6,4,2301,2168,67.3,97.3,0.348,0.476,0.515,51.6,67.7,9.8,9.8,0.475,19.7,33.4,0.251
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
301,Temple,33,23,10,0.697,8.08,4.84,13,5,13,2,8,5,2465,2358,70.5,99.9,0.339,0.383,0.535,51.8,50.1,7.7,6.8,0.506,18,28.4,0.23
302,Tennessee-Martin,31,12,19,0.387,-10.84,-4.22,6,12,10,4,1,14,2356,2486,71.2,111.8,0.268,0.415,0.582,51.4,59.2,9.6,8.3,0.562,16.8,33.2,0.187
303,Tennessee State,30,9,21,0.3,-11.53,-3.06,6,12,6,7,3,14,2182,2332,73.1,105.4,0.532,0.355,0.576,50,45.7,8.7,10.8,0.532,18.3,27.4,0.38
304,Tennessee Tech,31,8,23,0.258,-14.6,-2.84,4,14,5,10,3,13,2104,2350,72.9,103.2,0.32,0.366,0.536,51.7,59.9,11.5,9.1,0.503,17,31.7,0.228
305,Tennessee,34,29,5,0.853,22.51,10.32,15,3,18,0,7,3,2781,2334,69.6,97.6,0.338,0.402,0.497,47.6,52.2,9.1,6.2,0.467,15.8,30,0.222
306,Texas A&M-Corpus Christi,32,14,18,0.438,-8.74,-5.31,9,9,9,7,5,9,2126,2124,67.3,97.8,0.397,0.408,0.527,47.4,57.5,9.7,9.3,0.48,18.1,25.8,0.293
307,Texas A&M,32,14,18,0.438,7.53,8.91,6,12,9,8,3,7,2253,2297,69.4,103.4,0.27,0.428,0.519,49.3,58.3,10.3,12.6,0.493,15.6,32.4,0.185
308,Texas-Arlington,33,17,16,0.515,-0.25,1.1,12,6,9,5,7,10,2284,2303,69,99.3,0.374,0.384,0.518,48.4,52.1,8.8,11.4,0.48,16.1,27.6,0.26
309,Texas Christian,33,20,13,0.606,13.34,9.46,7,11,12,5,3,7,2445,2317,69.6,99.4,0.286,0.359,0.519,48.3,58.5,8.7,10.7,0.484,16.4,28.6,0.209
310,Texas-El Paso,29,8,21,0.276,-7.92,-1.4,3,15,8,8,0,13,1859,2001,70,97.7,0.327,0.366,0.513,49.6,48,9.6,10.4,0.485,16.7,27,0.215
311,Texas-Rio Grande Valley,35,19,16,0.543,-1.25,-1.04,9,7,10,8,8,7,2475,2456,71.5,97.4,0.44,0.352,0.535,54.1,56,8.4,8.7,0.495,21.3,33.1,0.305
312,Texas-San Antonio,32,17,15,0.531,1.03,0.39,11,7,11,4,5,7,2481,2407,74,100.5,0.336,0.399,0.527,50.8,48.6,7.8,8.5,0.492,16,26.8,0.238
313,Texas Southern,34,21,13,0.618,-6.51,-7.51,14,4,10,2,10,10,2719,2645,76.2,101.8,0.327,0.352,0.537,49.2,53.5,9.4,8.8,0.515,17.5,30.3,0.212
314,Texas State,33,24,9,0.727,2.18,-2.69,12,6,11,3,10,5,2389,2117,68.3,93.2,0.383,0.397,0.515,45.7,49.3,8.9,10.7,0.47,19.2,24,0.279
315,Texas Tech,32,26,6,0.813,21.41,7.6,14,4,17,1,6,3,2339,1897,67.7,87.2,0.376,0.396,0.474,48.5,48.7,9.4,6.8,0.428,20,28.6,0.26
316,Texas,33,17,16,0.515,15.38,11.56,8,10,12,6,2,8,2343,2217,66.2,100.8,0.298,0.364,0.525,50.8,47.6,7.8,10.7,0.495,16.5,30.2,0.207
317,Toledo,32,25,7,0.781,8.89,0.69,13,5,14,2,8,4,2473,2178,69.8,96.8,0.268,0.347,0.494,47,40.3,9.2,7.9,0.466,14,25,0.183
318,Towson,32,10,22,0.313,-8.09,-3.22,6,12,5,8,4,8,2170,2294,64.5,108.6,0.329,0.461,0.554,46.4,59.7,8.3,5.7,0.518,13.6,26.5,0.245
319,Troy,30,12,18,0.4,-5.86,-0.75,5,13,8,8,4,10,2179,2242,69.6,106.6,0.321,0.38,0.548,51.2,48.9,8.7,5.8,0.519,15.5,30.2,0.225
320,Tulane,31,4,27,0.129,-6.87,3.49,0,18,3,12,0,11,2082,2403,72,107.7,0.316,0.387,0.533,51.4,51.8,10.4,9.7,0.506,12.9,30,0.215
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
321,Tulsa,32,18,14,0.563,4.55,3.77,8,10,14,3,3,8,2296,2271,69.9,100.8,0.303,0.439,0.512,51.4,55.7,9.5,9.3,0.481,15.1,28.8,0.21
322,UCLA,33,17,16,0.515,7.27,6.87,9,9,13,5,3,7,2580,2567,73.7,104.4,0.276,0.414,0.524,47.2,60.5,9.4,8.6,0.496,13.1,27.1,0.194
323,Utah State,34,28,6,0.824,12.74,0.8,15,3,14,1,9,4,2692,2271,70,94.8,0.338,0.4,0.5,43.8,50.7,8.6,9.2,0.46,15.5,22.2,0.24
324,Utah Valley,34,25,9,0.735,3.52,-2.23,12,4,13,1,8,7,2640,2408,70.4,100.6,0.297,0.359,0.522,47,51.2,10,8,0.489,14.7,25.1,0.212
325,Utah,31,17,14,0.548,6.19,5.16,11,7,10,5,6,5,2343,2311,67.9,109.4,0.325,0.364,0.555,47.7,47.8,8.7,13.1,0.523,12.9,26.9,0.234
326,Valparaiso,33,15,18,0.455,-3.16,-0.78,7,11,8,7,5,8,2205,2187,66.4,98.6,0.31,0.354,0.523,49.2,50.6,10.2,7.9,0.491,16.7,25.8,0.218
327,Vanderbilt,32,9,23,0.281,3.91,8.12,0,18,8,10,1,10,2180,2315,68.9,104.6,0.333,0.356,0.531,49.9,47.2,9.4,11.3,0.495,14.2,29.2,0.238
328,Vermont,33,27,6,0.818,4.88,-4.69,14,2,16,2,11,4,2439,2067,66.3,93.7,0.262,0.383,0.517,46.5,46.5,8.1,8.1,0.487,17.8,21.2,0.189
329,Villanova,34,25,9,0.735,15.32,7.94,13,5,13,2,5,6,2532,2281,65.2,101.7,0.286,0.393,0.528,48.1,56.2,8.1,8.8,0.499,15.4,27.4,0.2
330,Virginia Commonwealth,32,25,7,0.781,12.52,2.68,16,2,16,1,8,4,2286,1971,69,88.6,0.372,0.334,0.475,49,51,9.3,7.6,0.43,20,30.7,0.256
331,VMI,32,11,21,0.344,-10.23,0.36,4,14,8,7,2,13,2433,2617,73.5,110.4,0.311,0.394,0.574,52.8,52,8.1,11.1,0.548,15.2,27,0.221
332,Virginia Tech,32,24,8,0.75,19.85,7.94,12,6,14,2,5,5,2368,1987,64.3,95.8,0.264,0.501,0.519,47.9,56.4,7.8,9.8,0.489,19,27.4,0.19
333,Virginia,32,29,3,0.906,26.62,9.84,16,2,15,1,10,1,2299,1762,61.1,89.8,0.279,0.409,0.464,46.2,43.9,8.5,8.4,0.435,15.6,25.9,0.181
334,Wagner,30,13,17,0.433,-12.62,-7.26,8,10,7,7,6,10,1974,2044,66.4,102.1,0.464,0.414,0.546,48,54.3,8.8,9.4,0.502,17.5,27.6,0.329
335,Wake Forest,31,11,20,0.355,1.84,9.09,4,14,8,8,1,10,2119,2344,68.8,109.1,0.352,0.403,0.562,47.8,56.6,10.2,11.7,0.533,14.2,27.1,0.245
336,Washington State,32,11,21,0.344,-1.68,2.2,4,14,9,7,2,8,2393,2517,71.7,109.8,0.283,0.416,0.563,51.7,53.2,10.2,7.8,0.546,15,29.5,0.186
337,Washington,34,26,8,0.765,11.85,6.41,15,3,15,1,7,4,2374,2189,67.1,95.5,0.345,0.353,0.511,51.9,58.5,9.1,7.6,0.473,20.5,34.3,0.243
338,Weber State,33,18,15,0.545,-4.29,-6.03,11,9,10,5,5,7,2617,2454,73.4,100.5,0.307,0.327,0.513,51,44.9,7.7,7.4,0.48,13.9,25.8,0.215
339,West Virginia,34,14,20,0.412,7.2,10.94,4,14,10,6,0,10,2487,2614,71.4,106.1,0.396,0.358,0.558,46.9,50.7,11.7,10.4,0.52,16.4,28.7,0.285
340,Western Carolina,32,7,25,0.219,-8.92,0.69,4,14,4,8,3,14,2304,2563,71.3,111,0.404,0.382,0.571,47.6,46.5,12.2,14.1,0.544,13.1,25.1,0.273
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
341,Western Illinois,31,10,21,0.323,-9.87,-5.01,4,12,7,6,2,14,2198,2272,69.5,105,0.269,0.383,0.538,51.1,46.5,8.4,7.2,0.516,13.6,25.1,0.182
342,Western Kentucky,34,20,14,0.588,3.45,1.27,11,7,10,4,6,8,2429,2355,69,98.9,0.256,0.408,0.515,48.4,52,8.4,9.6,0.49,16.1,27.5,0.176
343,Western Michigan,32,8,24,0.25,-5.89,1.85,2,16,5,9,2,14,2246,2439,70.2,106.9,0.295,0.386,0.544,48.5,50.6,11.1,9.8,0.518,13.6,27.4,0.206
344,Wichita State,33,19,14,0.576,6.8,5.28,10,8,10,4,4,7,2333,2283,69.1,99.7,0.399,0.372,0.522,48.3,49.2,7,10.5,0.484,15.8,27.4,0.274
345,William & Mary,31,14,17,0.452,-4.48,-1.78,10,8,9,5,5,11,2321,2385,69.2,109,0.3,0.366,0.561,50.1,48.5,9.6,8,0.526,13.7,25.5,0.229
346,Winthrop,30,18,12,0.6,-2.94,-3.79,10,6,11,3,7,8,2499,2358,75.1,103.8,0.294,0.407,0.532,46.6,47.7,9.7,10.8,0.501,13.6,24.6,0.21
347,Wisconsin,33,23,10,0.697,19.05,11.41,14,6,12,3,8,5,2279,2027,64.9,92.9,0.259,0.351,0.475,50.2,45.6,7.8,10.7,0.448,15,26.5,0.172
348,Wofford,33,29,4,0.879,13.8,0.14,18,0,15,1,11,3,2739,2165,68.7,94.8,0.304,0.405,0.523,45,48.7,7.9,7.3,0.492,18.2,23.4,0.213
349,Wright State,35,21,14,0.6,3.34,-0.85,13,5,15,2,5,7,2561,2365,67.5,99.8,0.28,0.381,0.548,47.7,44.5,8,10.3,0.523,18.3,25,0.195
350,Wyoming,32,8,24,0.25,-9.44,0.5,4,14,6,10,1,11,2105,2411,70.2,106.9,0.345,0.407,0.551,55.3,56.5,9.7,9.4,0.514,15.1,28,0.254
351,Xavier,33,18,15,0.545,9.67,8.39,9,9,12,5,4,7,2372,2330,66.5,105,0.247,0.423,0.532,46.8,55.7,10.4,8.7,0.508,13.8,27.5,0.173
352,Yale,29,22,7,0.759,5.46,-1.72,10,4,11,2,8,5,2353,2123,72.7,99.4,0.3,0.383,0.508,46.8,49.1,9.5,7.6,0.471,13.5,24.1,0.22
353,Youngstown State,32,12,20,0.375,-7.68,-1.95,8,10,6,7,5,11,2415,2526,70.6,109.6,0.37,0.386,0.566,48.5,51.3,8.2,9.2,0.53,14.9,28.5,0.272